"","area","river","site","year","escapement","returns","recruits","survival"
"1530","12","HOEYA SOUND CREEK","23","1983",NA,NA,NA,NA
"1531","12","HOEYA SOUND CREEK","23","1984",NA,NA,NA,NA
"1532","12","HOEYA SOUND CREEK","23","1985",NA,NA,NA,NA
"1533","12","HOEYA SOUND CREEK","23","1986",NA,NA,NA,NA
"1534","12","HOEYA SOUND CREEK","23","1987",NA,NA,NA,NA
"1535","12","HOEYA SOUND CREEK","23","1988",NA,NA,NA,NA
"1536","12","HOEYA SOUND CREEK","23","1989",NA,NA,NA,NA
"1537","12","HOEYA SOUND CREEK","23","1990",NA,NA,NA,NA
"1538","12","HOEYA SOUND CREEK","23","1991",NA,NA,NA,NA
"1539","12","HOEYA SOUND CREEK","23","1992",NA,NA,NA,NA
"1540","12","HOEYA SOUND CREEK","23","1993",NA,NA,NA,NA
"1541","12","HOEYA SOUND CREEK","23","1994",NA,NA,NA,NA
"1542","12","HOEYA SOUND CREEK","23","1995",10,10.8695652173913,NA,NA
"1543","12","HOEYA SOUND CREEK","23","1996",28,29.7872340425532,NA,NA
"1544","12","HOEYA SOUND CREEK","23","1997",NA,NA,NA,NA
"1545","12","HOEYA SOUND CREEK","23","1998",1000,1020.40816326531,NA,NA
"1546","12","HOEYA SOUND CREEK","23","1999",NA,NA,NA,NA
"1547","12","HOEYA SOUND CREEK","23","2000",NA,NA,NA,NA
"1548","12","HOEYA SOUND CREEK","23","2001",NA,NA,NA,NA
"1549","12","HOEYA SOUND CREEK","23","2002",NA,NA,NA,NA
"1550","12","HOEYA SOUND CREEK","23","2003",NA,NA,NA,NA
"1551","12","HOEYA SOUND CREEK","23","2004",NA,NA,NA,NA
"1552","12","HOEYA SOUND CREEK","23","2005",NA,NA,NA,NA
"1553","12","HOEYA SOUND CREEK","23","2006",NA,NA,NA,NA
"1554","12","HOEYA SOUND CREEK","23","2007",NA,NA,NA,NA
"1555","12","HOEYA SOUND CREEK","23","2008",NA,NA,NA,NA
"1556","12","HOEYA SOUND CREEK","23","2009",NA,NA,NA,NA
"1557","12","HOEYA SOUND CREEK","23","2010",NA,NA,NA,NA
"1558","12","HOEYA SOUND CREEK","23","2011",NA,NA,NA,NA
"1559","12","HOEYA SOUND CREEK","23","2012",NA,NA,NA,NA
"1560","12","HOEYA SOUND CREEK","23","2013",NA,NA,NA,NA
"1561","12","HOEYA SOUND CREEK","23","2014",NA,NA,NA,NA
"1562","12","HOEYA SOUND CREEK","23","2015",NA,NA,NA,NA
"1563","12","HOEYA SOUND CREEK","23","2016",NA,NA,NA,NA
"1564","12","HOEYA SOUND CREEK","23","2017",NA,NA,NA,NA
"1565","12","HYDE CREEK","24","1950",200,NA,NA,NA
"1566","12","HYDE CREEK","24","1951",200,NA,NA,NA
"1567","12","HYDE CREEK","24","1952",25,NA,NA,NA
"1568","12","HYDE CREEK","24","1953",25,NA,NA,NA
"1569","12","HYDE CREEK","24","1954",200,229.885057471264,NA,NA
"1570","12","HYDE CREEK","24","1955",25,28.4090909090909,NA,NA
"1571","12","HYDE CREEK","24","1956",NA,NA,NA,NA
"1572","12","HYDE CREEK","24","1957",NA,NA,NA,NA
"1573","12","HYDE CREEK","24","1958",NA,NA,NA,NA
"1574","12","HYDE CREEK","24","1959",NA,NA,NA,NA
"1575","12","HYDE CREEK","24","1960",20,21.978021978022,NA,NA
"1576","12","HYDE CREEK","24","1961",NA,NA,NA,NA
"1577","12","HYDE CREEK","24","1962",NA,NA,NA,NA
"1578","12","HYDE CREEK","24","1963",NA,NA,NA,NA
"1579","12","HYDE CREEK","24","1964",NA,NA,NA,NA
"1580","12","HYDE CREEK","24","1965",NA,NA,NA,NA
"1581","12","HYDE CREEK","24","1966",25,25.2525252525253,NA,NA
"1582","12","HYDE CREEK","24","1967",25,25.2525252525253,NA,NA
"1583","12","HYDE CREEK","24","1968",NA,NA,NA,NA
"1584","12","HYDE CREEK","24","1969",NA,NA,NA,NA
"1585","12","HYDE CREEK","24","1970",NA,NA,131.779970815772,NA
"1586","12","HYDE CREEK","24","1971",NA,NA,70.3193727055536,NA
"1587","12","HYDE CREEK","24","1972",NA,NA,99.1348054750299,NA
"1588","12","HYDE CREEK","24","1973",200,224.719101123595,NA,NA
"1589","12","HYDE CREEK","24","1974",200,232.558139534884,NA,NA
"1590","12","HYDE CREEK","24","1975",50,51.5463917525773,NA,NA
"1591","12","HYDE CREEK","24","1976",75,81.5217391304348,NA,NA
"1592","12","HYDE CREEK","24","1977",75,83.3333333333333,NA,NA
"1593","12","HYDE CREEK","24","1978",NA,NA,NA,NA
"1594","12","HYDE CREEK","24","1979",NA,NA,NA,NA
"1595","12","HYDE CREEK","24","1980",NA,NA,NA,NA
"1596","12","HYDE CREEK","24","1981",NA,NA,NA,NA
"1597","12","HYDE CREEK","24","1982",NA,NA,NA,NA
"1598","12","HYDE CREEK","24","1983",NA,NA,NA,NA
"1599","12","HYDE CREEK","24","1984",NA,NA,NA,NA
"1600","12","HYDE CREEK","24","1985",NA,NA,NA,NA
"1601","12","HYDE CREEK","24","1986",NA,NA,NA,NA
"1602","12","HYDE CREEK","24","1987",NA,NA,NA,NA
"1603","12","HYDE CREEK","24","1988",NA,NA,NA,NA
"1604","12","HYDE CREEK","24","1989",NA,NA,NA,NA
"1605","12","HYDE CREEK","24","1990",NA,NA,NA,NA
"1606","12","HYDE CREEK","24","1991",NA,NA,NA,NA
"1607","12","HYDE CREEK","24","1992",NA,NA,NA,NA
"1608","12","HYDE CREEK","24","1993",NA,NA,NA,NA
"1609","12","HYDE CREEK","24","1994",NA,NA,NA,NA
"1610","12","HYDE CREEK","24","1995",NA,NA,NA,NA
"1611","12","HYDE CREEK","24","1996",25,26.5957446808511,NA,NA
"1612","12","HYDE CREEK","24","1997",NA,NA,NA,NA
"1613","12","HYDE CREEK","24","1998",NA,NA,NA,NA
"1614","12","HYDE CREEK","24","1999",NA,NA,NA,NA
"1615","12","HYDE CREEK","24","2000",NA,NA,NA,NA
"1616","12","HYDE CREEK","24","2001",NA,NA,NA,NA
"1617","12","HYDE CREEK","24","2002",NA,NA,NA,NA
"1618","12","HYDE CREEK","24","2003",NA,NA,NA,NA
"1619","12","HYDE CREEK","24","2004",NA,NA,NA,NA
"1620","12","HYDE CREEK","24","2005",NA,NA,NA,NA
"1621","12","HYDE CREEK","24","2006",NA,NA,NA,NA
"1622","12","HYDE CREEK","24","2007",NA,NA,NA,NA
"1623","12","HYDE CREEK","24","2008",NA,NA,NA,NA
"1624","12","HYDE CREEK","24","2009",NA,NA,NA,NA
"1625","12","HYDE CREEK","24","2010",NA,NA,NA,NA
"1626","12","HYDE CREEK","24","2011",NA,NA,NA,NA
"1627","12","HYDE CREEK","24","2012",NA,NA,NA,NA
"1628","12","HYDE CREEK","24","2013",NA,NA,NA,NA
"1629","12","HYDE CREEK","24","2014",NA,NA,NA,NA
"1630","12","HYDE CREEK","24","2015",NA,NA,NA,NA
"1631","12","HYDE CREEK","24","2016",NA,NA,NA,NA
"1632","12","HYDE CREEK","24","2017",NA,NA,NA,NA
"1633","12","JENNIS BAY CREEK","25","1950",NA,NA,NA,NA
"1634","12","JENNIS BAY CREEK","25","1951",NA,NA,NA,NA
"1635","12","JENNIS BAY CREEK","25","1952",NA,NA,NA,NA
"1636","12","JENNIS BAY CREEK","25","1953",NA,NA,NA,NA
"1637","12","JENNIS BAY CREEK","25","1954",NA,NA,NA,NA
"1638","12","JENNIS BAY CREEK","25","1955",NA,NA,NA,NA
"1639","12","JENNIS BAY CREEK","25","1956",NA,NA,NA,NA
"1640","12","JENNIS BAY CREEK","25","1957",NA,NA,NA,NA
"1641","12","JENNIS BAY CREEK","25","1958",NA,NA,NA,NA
"1642","12","JENNIS BAY CREEK","25","1959",NA,NA,NA,NA
"1643","12","JENNIS BAY CREEK","25","1960",NA,NA,NA,NA
"1644","12","JENNIS BAY CREEK","25","1961",NA,NA,NA,NA
"1645","12","JENNIS BAY CREEK","25","1962",NA,NA,NA,NA
"1646","12","JENNIS BAY CREEK","25","1963",NA,NA,NA,NA
"1647","12","JENNIS BAY CREEK","25","1964",NA,NA,NA,NA
"1648","12","JENNIS BAY CREEK","25","1965",NA,NA,NA,NA
"1649","12","JENNIS BAY CREEK","25","1966",25,25.2525252525253,NA,NA
"1650","12","JENNIS BAY CREEK","25","1967",NA,NA,NA,NA
"1651","12","JENNIS BAY CREEK","25","1968",NA,NA,NA,NA
"1652","12","JENNIS BAY CREEK","25","1969",NA,NA,NA,NA
"1653","12","JENNIS BAY CREEK","25","1970",NA,NA,NA,NA
"1654","12","JENNIS BAY CREEK","25","1971",NA,NA,NA,NA
"1655","12","JENNIS BAY CREEK","25","1972",NA,NA,NA,NA
"1656","12","JENNIS BAY CREEK","25","1973",NA,NA,NA,NA
"1657","12","JENNIS BAY CREEK","25","1974",NA,NA,NA,NA
"1658","12","JENNIS BAY CREEK","25","1975",NA,NA,NA,NA
"1659","12","JENNIS BAY CREEK","25","1976",NA,NA,NA,NA
"1660","12","JENNIS BAY CREEK","25","1977",NA,NA,NA,NA
"1661","12","JENNIS BAY CREEK","25","1978",NA,NA,NA,NA
"1662","12","JENNIS BAY CREEK","25","1979",NA,NA,NA,NA
"1663","12","JENNIS BAY CREEK","25","1980",NA,NA,NA,NA
"1664","12","JENNIS BAY CREEK","25","1981",NA,NA,NA,NA
"1665","12","JENNIS BAY CREEK","25","1982",25,25.2525252525253,NA,NA
"1666","12","JENNIS BAY CREEK","25","1983",NA,NA,NA,NA
"1667","12","JENNIS BAY CREEK","25","1984",NA,NA,NA,NA
"1668","12","JENNIS BAY CREEK","25","1985",NA,NA,NA,NA
"1669","12","JENNIS BAY CREEK","25","1986",50,51.0204081632653,NA,NA
"1670","12","JENNIS BAY CREEK","25","1987",NA,NA,NA,NA
"1671","12","JENNIS BAY CREEK","25","1988",NA,NA,NA,NA
"1672","12","JENNIS BAY CREEK","25","1989",NA,NA,NA,NA
"1673","12","JENNIS BAY CREEK","25","1990",NA,NA,NA,NA
"1674","12","JENNIS BAY CREEK","25","1991",NA,NA,NA,NA
"1675","12","JENNIS BAY CREEK","25","1992",NA,NA,NA,NA
"1676","12","JENNIS BAY CREEK","25","1993",NA,NA,NA,NA
"1677","12","JENNIS BAY CREEK","25","1994",NA,NA,NA,NA
"1678","12","JENNIS BAY CREEK","25","1995",NA,NA,NA,NA
"1679","12","JENNIS BAY CREEK","25","1996",NA,NA,NA,NA
"1680","12","JENNIS BAY CREEK","25","1997",NA,NA,NA,NA
"1681","12","JENNIS BAY CREEK","25","1998",NA,NA,NA,NA
"1682","12","JENNIS BAY CREEK","25","1999",NA,NA,NA,NA
"1683","12","JENNIS BAY CREEK","25","2000",NA,NA,NA,NA
"1684","12","JENNIS BAY CREEK","25","2001",NA,NA,NA,NA
"1685","12","JENNIS BAY CREEK","25","2002",NA,NA,NA,NA
"1686","12","JENNIS BAY CREEK","25","2003",NA,NA,NA,NA
"1687","12","JENNIS BAY CREEK","25","2004",NA,NA,NA,NA
"1688","12","JENNIS BAY CREEK","25","2005",NA,NA,NA,NA
"1689","12","JENNIS BAY CREEK","25","2006",NA,NA,NA,NA
"1690","12","JENNIS BAY CREEK","25","2007",NA,NA,NA,NA
"1691","12","JENNIS BAY CREEK","25","2008",NA,NA,NA,NA
"1692","12","JENNIS BAY CREEK","25","2009",NA,NA,NA,NA
"1693","12","JENNIS BAY CREEK","25","2010",NA,NA,NA,NA
"1694","12","JENNIS BAY CREEK","25","2011",NA,NA,NA,NA
"1695","12","JENNIS BAY CREEK","25","2012",NA,NA,NA,NA
"1696","12","JENNIS BAY CREEK","25","2013",NA,NA,NA,NA
"1697","12","JENNIS BAY CREEK","25","2014",NA,NA,NA,NA
"1698","12","JENNIS BAY CREEK","25","2015",NA,NA,NA,NA
"1699","12","JENNIS BAY CREEK","25","2016",NA,NA,NA,NA
"1700","12","JENNIS BAY CREEK","25","2017",NA,NA,NA,NA
"1701","12","KAKWEIKEN RIVER","26","1950",35000,NA,NA,NA
"1702","12","KAKWEIKEN RIVER","26","1951",75000,NA,20593.8793103448,-1.29249420274697
"1703","12","KAKWEIKEN RIVER","26","1952",3500,NA,6424.94186046512,0.607424613290128
"1704","12","KAKWEIKEN RIVER","26","1953",3500,NA,2021.49870801034,-0.54892379752113
"1705","12","KAKWEIKEN RIVER","26","1954",35000,40229.8850574713,9393.66597280511,-1.31531243202104
"1706","12","KAKWEIKEN RIVER","26","1955",15000,17045.4545454545,7295.62323128026,-0.72077559011312
"1707","12","KAKWEIKEN RIVER","26","1956",3500,3888.88888888889,5182.55980234871,0.392536136051662
"1708","12","KAKWEIKEN RIVER","26","1957",1500,1744.18604651163,6651.61743642237,1.48939494050771
"1709","12","KAKWEIKEN RIVER","26","1958",15000,15957.4468085106,762.309554554691,-2.97945276731757
"1710","12","KAKWEIKEN RIVER","26","1959",400,434.782608695652,3652.88804396061,2.21180883152003
"1711","12","KAKWEIKEN RIVER","26","1960",7500,8241.75824175824,4248.75840544704,-0.568276220181926
"1712","12","KAKWEIKEN RIVER","26","1961",3500,3932.58426966292,1389.9175389261,-0.923518547626131
"1713","12","KAKWEIKEN RIVER","26","1962",1500,1630.4347826087,958.752549909623,-0.44758737479347
"1714","12","KAKWEIKEN RIVER","26","1963",3500,3608.24742268041,1408.46925836523,-0.910259486196047
"1715","12","KAKWEIKEN RIVER","26","1964",3500,3888.88888888889,5379.49666448969,0.429831844515313
"1716","12","KAKWEIKEN RIVER","26","1965",750,789.473684210526,2252.78653204927,1.0998499810993
"1717","12","KAKWEIKEN RIVER","26","1966",750,757.575757575758,2933.01669993973,1.36371355623918
"1718","12","KAKWEIKEN RIVER","26","1967",3500,3535.35353535354,492.785983355263,-1.96044327852946
"1719","12","KAKWEIKEN RIVER","26","1968",3500,3684.21052631579,8787.50145765098,0.92056745451918
"1720","12","KAKWEIKEN RIVER","26","1969",3000,3191.48936170213,NA,NA
"1721","12","KAKWEIKEN RIVER","26","1970",1500,1578.94736842105,NA,NA
"1722","12","KAKWEIKEN RIVER","26","1971",400,449.438202247191,NA,NA
"1723","12","KAKWEIKEN RIVER","26","1972",7500,7812.5,5753.79414919443,-0.265043531305825
"1724","12","KAKWEIKEN RIVER","26","1973",8000,8988.76404494382,2274.67545411436,-1.25760415698562
"1725","12","KAKWEIKEN RIVER","26","1974",NA,NA,5300.69546655817,NA
"1726","12","KAKWEIKEN RIVER","26","1975",2000,2061.85567010309,6655.81458203297,1.20234366530426
"1727","12","KAKWEIKEN RIVER","26","1976",5000,5434.78260869565,7019.91300145295,0.339312912571406
"1728","12","KAKWEIKEN RIVER","26","1977",1700,1888.88888888889,1967.39580084168,0.14608248866269
"1729","12","KAKWEIKEN RIVER","26","1978",3100,3163.26530612245,5339.71280267879,0.543769757764796
"1730","12","KAKWEIKEN RIVER","26","1979",12000,13186.8131868132,3418.54875646853,-1.25569052898515
"1731","12","KAKWEIKEN RIVER","26","1980",3000,3061.22448979592,2075.14432734825,-0.368581582055754
"1732","12","KAKWEIKEN RIVER","26","1981",750,797.872340425532,1707.14883477446,0.822506703309381
"1733","12","KAKWEIKEN RIVER","26","1982",5750,5808.08080808081,966.236886729483,-1.78354610528381
"1734","12","KAKWEIKEN RIVER","26","1983",3500,3846.15384615385,572.81469987911,-1.80995596896359
"1735","12","KAKWEIKEN RIVER","26","1984",3000,3030.30303030303,1510.30880114557,-0.686298154679472
"1736","12","KAKWEIKEN RIVER","26","1985",200,200,NA,NA
"1737","12","KAKWEIKEN RIVER","26","1986",1050,1071.42857142857,NA,NA
"1738","12","KAKWEIKEN RIVER","26","1987",250,265.957446808511,NA,NA
"1739","12","KAKWEIKEN RIVER","26","1988",1800,1818.18181818182,2061.10273150798,0.135454481231197
"1740","12","KAKWEIKEN RIVER","26","1989",150,161.290322580645,4632.968103325,3.43031770662693
"1741","12","KAKWEIKEN RIVER","26","1990",NA,NA,551.30503625,NA
"1742","12","KAKWEIKEN RIVER","26","1991",2000,2150.5376344086,359.700545632516,-1.71563059193168
"1743","12","KAKWEIKEN RIVER","26","1992",150,154.639175257732,191.847971680937,0.246067950119325
"1744","12","KAKWEIKEN RIVER","26","1993",5950,6538.46153846154,NA,NA
"1745","12","KAKWEIKEN RIVER","26","1994",200,217.391304347826,NA,NA
"1746","12","KAKWEIKEN RIVER","26","1995",530,576.086956521739,NA,NA
"1747","12","KAKWEIKEN RIVER","26","1996",80,85.1063829787234,NA,NA
"1748","12","KAKWEIKEN RIVER","26","1997",369,388.421052631579,NA,NA
"1749","12","KAKWEIKEN RIVER","26","1998",NA,NA,444.46263169828,NA
"1750","12","KAKWEIKEN RIVER","26","1999",300,315.789473684211,NA,NA
"1751","12","KAKWEIKEN RIVER","26","2000",NA,NA,NA,NA
"1752","12","KAKWEIKEN RIVER","26","2001",150,161.290322580645,NA,NA
"1753","12","KAKWEIKEN RIVER","26","2002",379,386.734693877551,6311.09346599032,2.81252802640487
"1754","12","KAKWEIKEN RIVER","26","2003",2945,3036.0824742268,NA,NA
"1755","12","KAKWEIKEN RIVER","26","2004",NA,NA,NA,NA
"1756","12","KAKWEIKEN RIVER","26","2005",118,126.881720430108,NA,NA
"1757","12","KAKWEIKEN RIVER","26","2006",7550,7947.36842105263,8.63547606824908,-6.77342399976705
"1758","12","KAKWEIKEN RIVER","26","2007",2,2.12765957446809,871.165816271511,6.07668515276777
"1759","12","KAKWEIKEN RIVER","26","2008",NA,NA,NA,NA
"1760","12","KAKWEIKEN RIVER","26","2009",36,36.734693877551,NA,NA
"1761","12","KAKWEIKEN RIVER","26","2010",6,6.18556701030928,NA,NA
"1762","12","KAKWEIKEN RIVER","26","2011",213,215.151515151515,NA,NA
"1763","12","KAKWEIKEN RIVER","26","2012",1873,1971.57894736842,NA,NA
"1764","12","KAKWEIKEN RIVER","26","2013",NA,NA,NA,NA
"1765","12","KAKWEIKEN RIVER","26","2014",0,0,NA,NA
"1766","12","KAKWEIKEN RIVER","26","2015",NA,NA,NA,NA
"1767","12","KAKWEIKEN RIVER","26","2016",NA,NA,NA,NA
"1768","12","KAKWEIKEN RIVER","26","2017",NA,NA,NA,NA
"1769","12","KAKWEIKEN RIVER","27","1950",NA,NA,NA,NA
"1770","12","KAKWEIKEN RIVER","27","1951",NA,NA,NA,NA
"1771","12","KAKWEIKEN RIVER","27","1952",NA,NA,NA,NA
"1772","12","KAKWEIKEN RIVER","27","1953",NA,NA,NA,NA
"1773","12","KAKWEIKEN RIVER","27","1954",NA,NA,NA,NA
"1774","12","KAKWEIKEN RIVER","27","1955",NA,NA,NA,NA
"1775","12","KAKWEIKEN RIVER","27","1956",NA,NA,NA,NA
"1776","12","KAKWEIKEN RIVER","27","1957",NA,NA,NA,NA
"1777","12","KAKWEIKEN RIVER","27","1958",NA,NA,NA,NA
"1778","12","KAKWEIKEN RIVER","27","1959",NA,NA,NA,NA
"1779","12","KAKWEIKEN RIVER","27","1960",NA,NA,NA,NA
"1780","12","KAKWEIKEN RIVER","27","1961",NA,NA,NA,NA
"1781","12","KAKWEIKEN RIVER","27","1962",NA,NA,NA,NA
"1782","12","KAKWEIKEN RIVER","27","1963",NA,NA,NA,NA
"1783","12","KAKWEIKEN RIVER","27","1964",NA,NA,NA,NA
"1784","12","KAKWEIKEN RIVER","27","1965",NA,NA,NA,NA
"1785","12","KAKWEIKEN RIVER","27","1966",NA,NA,NA,NA
"1786","12","KAKWEIKEN RIVER","27","1967",NA,NA,NA,NA
"1787","12","KAKWEIKEN RIVER","27","1968",NA,NA,NA,NA
"1788","12","KAKWEIKEN RIVER","27","1969",NA,NA,NA,NA
"1789","12","KAKWEIKEN RIVER","27","1970",NA,NA,NA,NA
"1790","12","KAKWEIKEN RIVER","27","1971",NA,NA,NA,NA
"1791","12","KAKWEIKEN RIVER","27","1972",NA,NA,NA,NA
"1792","12","KAKWEIKEN RIVER","27","1973",NA,NA,NA,NA
"1793","12","KAKWEIKEN RIVER","27","1974",NA,NA,NA,NA
"1794","12","KAKWEIKEN RIVER","27","1975",NA,NA,NA,NA
"1795","12","KAKWEIKEN RIVER","27","1976",NA,NA,NA,NA
"1796","12","KAKWEIKEN RIVER","27","1977",NA,NA,NA,NA
"1797","12","KAKWEIKEN RIVER","27","1978",NA,NA,NA,NA
"1798","12","KAKWEIKEN RIVER","27","1979",NA,NA,NA,NA
"1799","12","KAKWEIKEN RIVER","27","1980",NA,NA,NA,NA
"1800","12","KAKWEIKEN RIVER","27","1981",NA,NA,NA,NA
"1801","12","KAKWEIKEN RIVER","27","1982",NA,NA,NA,NA
"1802","12","KAKWEIKEN RIVER","27","1983",NA,NA,NA,NA
"1803","12","KAKWEIKEN RIVER","27","1984",NA,NA,NA,NA
"1804","12","KAKWEIKEN RIVER","27","1985",NA,NA,NA,NA
"1805","12","KAKWEIKEN RIVER","27","1986",NA,NA,NA,NA
"1806","12","KAKWEIKEN RIVER","27","1987",NA,NA,NA,NA
"1807","12","KAKWEIKEN RIVER","27","1988",NA,NA,NA,NA
"1808","12","KAKWEIKEN RIVER","27","1989",NA,NA,NA,NA
"1809","12","KAKWEIKEN RIVER","27","1990",NA,NA,NA,NA
"1810","12","KAKWEIKEN RIVER","27","1991",NA,NA,NA,NA
"1811","12","KAKWEIKEN RIVER","27","1992",NA,NA,NA,NA
"1812","12","KAKWEIKEN RIVER","27","1993",NA,NA,NA,NA
"1813","12","KAKWEIKEN RIVER","27","1994",NA,NA,NA,NA
"1814","12","KAKWEIKEN RIVER","27","1995",327,355.434782608696,NA,NA
"1815","12","KAKWEIKEN RIVER","27","1996",NA,NA,NA,NA
"1816","12","KAKWEIKEN RIVER","27","1997",NA,NA,NA,NA
"1817","12","KAKWEIKEN RIVER","27","1998",NA,NA,NA,NA
"1818","12","KAKWEIKEN RIVER","27","1999",NA,NA,NA,NA
"1819","12","KAKWEIKEN RIVER","27","2000",NA,NA,NA,NA
"1820","12","KAKWEIKEN RIVER","27","2001",NA,NA,NA,NA
"1821","12","KAKWEIKEN RIVER","27","2002",NA,NA,NA,NA
"1822","12","KAKWEIKEN RIVER","27","2003",NA,NA,NA,NA
"1823","12","KAKWEIKEN RIVER","27","2004",NA,NA,NA,NA
"1824","12","KAKWEIKEN RIVER","27","2005",NA,NA,NA,NA
"1825","12","KAKWEIKEN RIVER","27","2006",NA,NA,NA,NA
"1826","12","KAKWEIKEN RIVER","27","2007",NA,NA,NA,NA
"1827","12","KAKWEIKEN RIVER","27","2008",NA,NA,NA,NA
"1828","12","KAKWEIKEN RIVER","27","2009",NA,NA,NA,NA
"1829","12","KAKWEIKEN RIVER","27","2010",NA,NA,NA,NA
"1830","12","KAKWEIKEN RIVER","27","2011",NA,NA,NA,NA
"1831","12","KAKWEIKEN RIVER","27","2012",NA,NA,NA,NA
"1832","12","KAKWEIKEN RIVER","27","2013",NA,NA,NA,NA
"1833","12","KAKWEIKEN RIVER","27","2014",NA,NA,NA,NA
"1834","12","KAKWEIKEN RIVER","27","2015",NA,NA,NA,NA
"1835","12","KAKWEIKEN RIVER","27","2016",NA,NA,NA,NA
"1836","12","KAKWEIKEN RIVER","27","2017",NA,NA,NA,NA
"1837","12","KAMANO BAY CREEK","28","1950",1500,NA,NA,NA
"1838","12","KAMANO BAY CREEK","28","1951",NA,NA,202.52658045977,NA
"1839","12","KAMANO BAY CREEK","28","1952",25,NA,NA,NA
"1840","12","KAMANO BAY CREEK","28","1953",200,NA,NA,NA
"1841","12","KAMANO BAY CREEK","28","1954",750,862.068965517241,NA,NA
"1842","12","KAMANO BAY CREEK","28","1955",25,28.4090909090909,NA,NA
"1843","12","KAMANO BAY CREEK","28","1956",25,27.7777777777778,NA,NA
"1844","12","KAMANO BAY CREEK","28","1957",NA,NA,NA,NA
"1845","12","KAMANO BAY CREEK","28","1958",400,425.531914893617,NA,NA
"1846","12","KAMANO BAY CREEK","28","1959",NA,NA,NA,NA
"1847","12","KAMANO BAY CREEK","28","1960",NA,NA,NA,NA
"1848","12","KAMANO BAY CREEK","28","1961",NA,NA,NA,NA
"1849","12","KAMANO BAY CREEK","28","1962",NA,NA,NA,NA
"1850","12","KAMANO BAY CREEK","28","1963",NA,NA,NA,NA
"1851","12","KAMANO BAY CREEK","28","1964",NA,NA,NA,NA
"1852","12","KAMANO BAY CREEK","28","1965",NA,NA,NA,NA
"1853","12","KAMANO BAY CREEK","28","1966",NA,NA,NA,NA
"1854","12","KAMANO BAY CREEK","28","1967",NA,NA,NA,NA
"1855","12","KAMANO BAY CREEK","28","1968",NA,NA,NA,NA
"1856","12","KAMANO BAY CREEK","28","1969",NA,NA,NA,NA
"1857","12","KAMANO BAY CREEK","28","1970",NA,NA,NA,NA
"1858","12","KAMANO BAY CREEK","28","1971",NA,NA,NA,NA
"1859","12","KAMANO BAY CREEK","28","1972",NA,NA,NA,NA
"1860","12","KAMANO BAY CREEK","28","1973",NA,NA,NA,NA
"1861","12","KAMANO BAY CREEK","28","1974",NA,NA,NA,NA
"1862","12","KAMANO BAY CREEK","28","1975",NA,NA,NA,NA
"1863","12","KAMANO BAY CREEK","28","1976",NA,NA,NA,NA
"1864","12","KAMANO BAY CREEK","28","1977",NA,NA,NA,NA
"1865","12","KAMANO BAY CREEK","28","1978",NA,NA,NA,NA
"1866","12","KAMANO BAY CREEK","28","1979",NA,NA,NA,NA
"1867","12","KAMANO BAY CREEK","28","1980",NA,NA,NA,NA
"1868","12","KAMANO BAY CREEK","28","1981",NA,NA,NA,NA
"1869","12","KAMANO BAY CREEK","28","1982",NA,NA,NA,NA
"1870","12","KAMANO BAY CREEK","28","1983",NA,NA,NA,NA
"1871","12","KAMANO BAY CREEK","28","1984",NA,NA,NA,NA
"1872","12","KAMANO BAY CREEK","28","1985",NA,NA,NA,NA
"1873","12","KAMANO BAY CREEK","28","1986",NA,NA,NA,NA
"1874","12","KAMANO BAY CREEK","28","1987",NA,NA,NA,NA
"1875","12","KAMANO BAY CREEK","28","1988",NA,NA,NA,NA
"1876","12","KAMANO BAY CREEK","28","1989",NA,NA,NA,NA
